,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
23402,6,6,Breadth-first,Solved,1,48,0.008285,2500,"(3, 1)","(1, 1)",2
23403,6,6,Depth-first,Solved,1,20,0.000509,2500,"(3, 1)","(1, 1)",2
23404,6,7,Random,Solved,1,8,0.000262,2500,"(3, 1)","(1, 1)",2
23405,6,7,No_reverse,Solved,1,223,0.040576,2500,"(3, 1)","(1, 1)",2
23406,6,7,Breadth-first,Solved,1,1,0.000948,2500,"(3, 1)","(1, 1)",2
23407,6,7,Depth-first,Solved,1,8,0.000285,2500,"(3, 1)","(1, 1)",2
23408,6,8,Random,Solved,1,20,0.000698,2500,"(3, 1)","(1, 1)",2
23409,6,8,No_reverse,Solved,1,41,0.001418,2500,"(3, 1)","(1, 1)",2
23410,6,8,Breadth-first,Solved,1,274,0.083092,2500,"(3, 1)","(1, 1)",2
23411,6,8,Depth-first,Solved,1,145,0.004964,2500,"(3, 1)","(1, 1)",2
23412,6,9,Random,Solved,1,36,0.001231,2500,"(3, 1)","(1, 1)",2
23413,6,9,No_reverse,Solved,1,31,0.001056,2500,"(3, 1)","(1, 1)",2
23414,6,9,Breadth-first,Solved,1,110,0.046014,2500,"(3, 1)","(1, 1)",2
23415,6,9,Depth-first,Solved,1,24,0.000871,2500,"(3, 1)","(1, 1)",2
23416,6,10,Random,Solved,1,201,0.046687,2500,"(3, 1)","(1, 1)",2
23417,6,10,No_reverse,Solved,1,596,0.045071,2500,"(3, 1)","(1, 1)",2
23418,6,10,Breadth-first,Unsolved,1,2500,1.532960,2500,"(3, 1)","(1, 1)",2
23419,6,10,Depth-first,Solved,1,56,0.002316,2500,"(3, 1)","(1, 1)",2
23420,6,11,Random,Solved,1,1483,0.071107,2500,"(3, 1)","(1, 1)",2
23421,6,11,No_reverse,Solved,1,997,0.082332,2500,"(3, 1)","(1, 1)",2
23422,6,11,Breadth-first,Unsolved,1,2500,1.538066,2500,"(3, 1)","(1, 1)",2
23423,6,11,Depth-first,Solved,1,782,0.067660,2500,"(3, 1)","(1, 1)",2
23424,6,12,Random,Unsolved,1,2500,0.170162,2500,"(3, 1)","(1, 1)",2
23425,6,12,No_reverse,Unsolved,1,2500,0.159588,2500,"(3, 1)","(1, 1)",2
23426,6,12,Breadth-first,Unsolved,1,2500,1.779320,2500,"(3, 1)","(1, 1)",2
23427,6,12,Depth-first,Unsolved,1,2500,0.225653,2500,"(3, 1)","(1, 1)",2
23428,6,13,Random,Unsolved,1,2500,0.169722,2500,"(3, 1)","(1, 1)",2
23429,6,13,No_reverse,Unsolved,1,2500,0.173029,2500,"(3, 1)","(1, 1)",2
23430,6,13,Breadth-first,Unsolved,1,2500,1.599561,2500,"(3, 1)","(1, 1)",2
23431,6,13,Depth-first,Solved,1,176,0.007756,2500,"(3, 1)","(1, 1)",2
23432,6,14,Random,Unsolved,1,2500,0.250185,2500,"(3, 1)","(1, 1)",2
